"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2030,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,564.2982216925283
2030,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,17.94858455967919
2030,Commercial,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,63.95289162585723
2030,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1310.650146755211
2030,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.789097278307986
2030,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.5993906797098757
2030,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.8512725981195213
2030,Commercial,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,9.970860303083406
2030,Commercial,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,2.844627560551956
2030,Commercial,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,2.9769977883121395
2030,Commercial,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,2.489186743677188
2030,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,6.559322567161792
2030,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,2044.3057696815936
2030,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,2304.6846098788246
2030,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,2716.5818405423665
2030,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,919.5902858108035
2030,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,1498.2630581925198
2030,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,6.696130646099053
2030,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.1933893384866074
2030,Commercial,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.991073620333828
2030,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,1.1024994445065084
2030,Commercial,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,1.7150957243591556
2030,Commercial,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,2317.301420785679
2030,Commercial,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.7259293945158253
2030,Commercial,Old,Water Heating,System,___,Kerosene,Standard,TJ,1.0266047632783555
2030,Commercial,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.9501131126608733
2030,Commercial,Old,Water Heating,System,___,Propane,Energy Star,TJ,20.895020066559105
2030,Commercial,Old,Water Heating,With Tank,___,Electricity,High,TJ,1.5292509899284847
2030,Commercial,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,1.693452583890136
2030,Commercial,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1133.8037368271248
2030,Commercial,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,2306.4394019524066
2030,Commercial,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,15.589312820631235
2030,Commercial,Old,Water Heating,___,___,District Heating,___,TJ,153.49318722468354
2030,Commercial,Old,Water Heating,___,___,Electricity,Standard,TJ,1.6314987169281654
2030,Commercial,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,1.3333578850375116
2030,Commercial,Old,Water Heating,___,___,Kerosene,Standard,TJ,1.9499583296128244
2030,Commercial,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,3.6756251553458696
2030,Commercial,Old,Water Heating,___,___,Natural Gas,Standard,TJ,69.02617933392008
2030,Commercial,Old,Water Heating,___,___,Propane,Standard,TJ,25.625975418235832
2030,Industry,,Industrial Processes,Self produced,,Mix Energy,,TJ,31025.883510330383
2030,Industry,,Industrial Processes,Self produced,Retrofit,ETHOS,,TJ,0.020466044589639524
2030,Industry,,Lighting,Self produced,,Mix Energy,,TJ,602.880655192199
2030,Industry,,Lighting,Self produced,Retrofit,ETHOS,,TJ,57.24561449536319
2030,Industry,,Space Cooling,District Cooling,,District Cooling,,TJ,0.898978383502353
2030,Industry,,Space Cooling,Self produced,,Mix Energy,,TJ,1429.3606326955264
2030,Industry,,Space Cooling,Self produced,Retrofit,ETHOS,,TJ,0.013973466691514898
2030,Industry,,Space Heating,District Heating,,District Heating,,TJ,67.61746872790012
2030,Industry,,Space Heating,Self produced,,Mix Energy,,TJ,1396.5441865154667
2030,Industry,,Space Heating,Self produced,Retrofit,ETHOS,,TJ,120.14139231786417
2030,Industry,,Water Heating,District Heating,,District Heating,,TJ,82.86963346688728
2030,Industry,,Water Heating,Self produced,,Mix Energy,,TJ,3748.178559453226
2030,Industry,,Water Heating,Self produced,Retrofit,ETHOS,,TJ,314.54478102635267
2030,Public,New,Auxiliary Equipment,___,___,Electricity,Standard,TJ,60.88906334746638
2030,Public,New,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1.2973011556924343
2030,Public,New,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.20461044887895943
2030,Public,New,Auxiliary Motors,___,___,Electricity,Standard,TJ,14.619515487824609
2030,Public,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.3736593164200297
2030,Public,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.2503064683241409
2030,Public,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,22.760977300011064
2030,Public,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,12.705750213543269
2030,Public,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.861460742235776
2030,Public,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,1.0394934439628305
2030,Public,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.028958253634918857
2030,Public,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.02173790576137686
2030,Public,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.38644739855972576
2030,Public,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,2.550826789677455
2030,Public,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.5729925663968192
2030,Public,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,1.8593815731311651
2030,Public,New,Space Cooling,Central,___,Electricity,High,TJ,1.6876626431055581
2030,Public,New,Space Cooling,Central,___,Electricity,Standard,TJ,1.7624140306180562
2030,Public,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.41228771004564746
2030,Public,New,Space Cooling,Central,___,Natural Gas,High,TJ,0.44025439414813977
2030,Public,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.3858923237113388
2030,Public,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,4.999250808281607
2030,Public,New,Space Cooling,Wall,___,Electricity,High,TJ,3.8184749146831756
2030,Public,New,Space Cooling,Wall,___,Electricity,Standard,TJ,10.817395484695329
2030,Public,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,5.621187241983345
2030,Public,New,Space Cooling,Window,___,Electricity,High,TJ,2.2763413292374572
2030,Public,New,Space Cooling,Window,___,Electricity,Standard,TJ,107.37991521577936
2030,Public,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.284774718368791
2030,Public,New,Space Cooling,___,___,District Cooling,___,TJ,1.1229163404468048
2030,Public,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.05331388099597069
2030,Public,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.05324414597857081
2030,Public,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.05306001664554254
2030,Public,New,Space Heating,Furnace,___,Electricity,Standard,TJ,0.39799442203357627
2030,Public,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.10780684358515435
2030,Public,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.10092473934633445
2030,Public,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.0927493478762191
2030,Public,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,3.6737320069599004
2030,Public,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,1.734075745474366
2030,Public,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,5.409416101454517
2030,Public,New,Space Heating,Furnace,___,Natural Gas,High,TJ,20.392359786765343
2030,Public,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,2.196831048368007
2030,Public,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.1793887992093744
2030,Public,New,Space Heating,Furnace,___,Propane,High,TJ,0.19255964092394057
2030,Public,New,Space Heating,Furnace,___,Propane,Standard,TJ,0.17100829670494697
2030,Public,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.6824647823680898
2030,Public,New,Space Heating,Heat Pump,___,Electricity,High,TJ,0.7964773929376198
2030,Public,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.43795090121556796
2030,Public,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.08746685153175666
2030,Public,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.06762662670374428
2030,Public,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.09144693343228001
2030,Public,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,0.9583304231025893
2030,Public,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,0.43777156300721737
2030,Public,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,0.44900265224088676
2030,Public,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,0.40266957828782923
2030,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,37.64036406289468
2030,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,58.793430371405876
2030,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,99.30820839302241
2030,Public,New,Space Heating,___,___,District Heating,___,TJ,1.4290718884775149
2030,Public,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.14731553125030744
2030,Public,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.13701317436001414
2030,Public,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.14518549713335477
2030,Public,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.18926710414420933
2030,Public,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,28.562452926171712
2030,Public,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.07512832517925319
2030,Public,New,Water Heating,System,___,Kerosene,Standard,TJ,0.071768477887232
2030,Public,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.26556912718260106
2030,Public,New,Water Heating,System,___,Propane,Energy Star,TJ,0.12498208048125073
2030,Public,New,Water Heating,With Tank,___,Electricity,High,TJ,0.19073749689943714
2030,Public,New,Water Heating,With Tank,___,Electricity,Standard,TJ,0.1961101718672583
2030,Public,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,0.989119174321785
2030,Public,New,Water Heating,With Tank,___,Natural Gas,High,TJ,1.0348108453073905
2030,Public,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.7640524995243765
2030,Public,New,Water Heating,___,___,District Heating,___,TJ,0.8301461428602873
2030,Public,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2342.9117764247444
2030,Public,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1.8094559890306487
2030,Public,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.19285904296246273
2030,Public,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,528.0841806332594
2030,Public,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.6810199070608517
2030,Public,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.4683645496387099
2030,Public,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,899.6052564730651
2030,Public,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,621.4012564786046
2030,Public,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,2.082933440992362
2030,Public,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.688724914530035
2030,Public,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.04375562471691942
2030,Public,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.032124822206129125
2030,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.6596994228573629
2030,Public,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,22.790966364180903
2030,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,4.579179509043549
2030,Public,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,4.599431620921043
2030,Public,Old,Space Cooling,Central,___,Electricity,High,TJ,4.222123557554907
2030,Public,Old,Space Cooling,Central,___,Electricity,Standard,TJ,4.384067461047706
2030,Public,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.7867701891648569
2030,Public,Old,Space Cooling,Central,___,Natural Gas,High,TJ,0.863022132026045
2030,Public,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.7003772627530935
2030,Public,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,22.21952796836595
2030,Public,Old,Space Cooling,Wall,___,Electricity,High,TJ,20.53484086112268
2030,Public,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,1461.7314765902886
2030,Public,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,55.614871825223425
2030,Public,Old,Space Cooling,Window,___,Electricity,High,TJ,7.643126628422113
2030,Public,Old,Space Cooling,Window,___,Electricity,Standard,TJ,1573.9761106954627
2030,Public,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.2867789951673789
2030,Public,Old,Space Cooling,___,___,District Cooling,___,TJ,2.17879249676818
2030,Public,Old,Space Cooling,___,___,Electricity,Standard,TJ,1789.436919514579
2030,Public,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,189.11075165767383
2030,Public,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.09703215318133297
2030,Public,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.09686029437512275
2030,Public,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.09640786482626477
2030,Public,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,2.4832326471903876
2030,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.1123697515787374
2030,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.11276655459553858
2030,Public,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.10344694970471748
2030,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,17.102423834187466
2030,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,133.51326276735213
2030,Public,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,73.5016487251041
2030,Public,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,5822.037720603173
2030,Public,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,35.63484331845856
2030,Public,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.4028483795467281
2030,Public,Old,Space Heating,Furnace,___,Propane,High,TJ,0.42484843612839057
2030,Public,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.3856474225833211
2030,Public,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,11.038950030193476
2030,Public,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,45.49164331864741
2030,Public,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3.821066397225793
2030,Public,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.3497943445910743
2030,Public,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.26491043883790494
2030,Public,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.3817192979381338
2030,Public,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,4.408188597690708
2030,Public,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,1.079314679177811
2030,Public,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,1.1347268967047826
2030,Public,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,0.932795292805088
2030,Public,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,1.9260174931637197
2030,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.8166910587154812
2030,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,16.221646992314056
2030,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,730.7080452607573
2030,Public,Old,Space Heating,___,___,District Heating,___,TJ,1753.859282559785
2030,Public,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.39830834742417753
2030,Public,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.3515264418214242
2030,Public,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.3881734827443912
2030,Public,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.5401286490716827
2030,Public,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,564.3094023730584
2030,Public,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.10205434116955456
2030,Public,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.09363086393213607
2030,Public,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.9260733220008306
2030,Public,Old,Water Heating,System,___,Propane,Energy Star,TJ,0.2807439213498309
2030,Public,Old,Water Heating,With Tank,___,Electricity,High,TJ,0.5729130534473413
2030,Public,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,0.6401887633738627
2030,Public,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,32.541837882747714
2030,Public,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,280.1751323588728
2030,Public,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,5.332076009002014
2030,Public,Old,Water Heating,___,___,District Heating,___,TJ,296.845938534776
2030,Public,Old,Water Heating,___,___,Electricity,Standard,TJ,0.8273918429536293
2030,Public,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.1485890415591328
2030,Public,Old,Water Heating,___,___,Kerosene,Standard,TJ,0.13372459758085392
2030,Public,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,11.158426896086715
